Date,Employee Name,Employee ID,Tenure,Compensation (Monthly),Date of Birth,Gender,Education,HR Event,Region,Business Function,Job Family,Job Level,Notes,Distinct ID
11/16/2016,Joanie Gardner,3HEAmRgRkTR5cPDvNXG6sV,0,6710.45,3/24/1969,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
9/27/2012,John Turk,F73oSCBfJm6xthNm88pkvg,0,6209.58,5/21/1957,Male,BS,HIRED,EMEA,Operations,Support,Entry,,FALSE
9/26/2016,John Turk,F73oSCBfJm6xthNm88pkvg,48,6533.26,5/21/1957,Male,BS,UPDATED,EMEA,Operations,Support,Entry,,TRUE
9/27/2015,John Turk,F73oSCBfJm6xthNm88pkvg,36,6996.38,5/21/1957,Male,BS,UPDATED,EMEA,Operations,Support,Entry,,FALSE
8/29/2016,Dawn Rehling,a3zRpkbUf3a7JRKP69kAe7,0,6793.37,9/11/1965,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
6/16/2016,Dayna Harper,Q4zkco3grGFuBnqd9uNxmM,0,6488.09,6/29/1967,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
3/1/2016,Magdalena Rosales,DcLD6wgLsXb33m8mBk9qTQ,0,6442.55,5/12/1967,Female,PhD,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
10/21/2015,Mary Selvester,shVp2p3QgAuu7XUL73ZN4D,0,6591.93,3/27/1963,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
10/20/2016,Mary Selvester,shVp2p3QgAuu7XUL73ZN4D,12,7106.09,3/27/1963,Female,BS,UPDATED,EMEA,Sales,Acct Mgmt,Senior,,TRUE
6/8/2015,Jessica Jones,6SUArVm8c4RfTHFY7CEAhK,0,6426.81,9/8/1969,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
4/22/2013,Robert Mcclure,7CwgRfbbG8A9LjhyL9swJG,0,5914.29,10/25/1962,Male,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
4/22/2015,Robert Mcclure,7CwgRfbbG8A9LjhyL9swJG,23,6374.7,10/25/1962,Male,BS,UPDATED,EMEA,Sales,Acct Mgmt,Senior,,TRUE
4/22/2014,Robert Mcclure,7CwgRfbbG8A9LjhyL9swJG,11,6594.06,10/25/1962,Male,BS,UPDATED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
11/20/2015,Sheila Jordan,2aCY8xna5xBDujsMfbD3Vi,0,7432.3,5/7/1961,Female,MS,HIRED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
11/19/2016,Sheila Jordan,2aCY8xna5xBDujsMfbD3Vi,12,8016.43,5/7/1961,Female,MS,UPDATED,EMEA,Sales,Acct Mgmt,Manager,,TRUE
6/26/2016,James Massey,rmr2HGFqKKtNsSX6f8eHvk,0,5785.66,4/29/1969,Male,PhD,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
12/11/2012,Pamela Snow,kbTUvWkqvWbYXXemATwPRX,0,7311.7,9/12/1974,Female,MS,HIRED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
12/11/2015,Pamela Snow,kbTUvWkqvWbYXXemATwPRX,36,7765.61,9/12/1974,Female,MS,UPDATED,EMEA,Sales,Acct Mgmt,Manager,,TRUE
12/11/2014,Pamela Snow,kbTUvWkqvWbYXXemATwPRX,24,8218.09,9/12/1974,Female,MS,UPDATED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
9/14/2014,Pamela Snow,kbTUvWkqvWbYXXemATwPRX,21,8218.09,9/12/1974,Female,MS,UPDATED,EMEA,Sales,Acct Mgmt,VP & above,,FALSE
8/5/2015,Desmond Ferrell,Qcy5nr6DgQPetccAWmAaPZ,0,5776.39,12/26/1973,Male,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
8/4/2016,Desmond Ferrell,Qcy5nr6DgQPetccAWmAaPZ,12,6243.71,12/26/1973,Male,BS,UPDATED,EMEA,Sales,Acct Mgmt,Senior,,TRUE
9/19/2016,Donna Ortega,5ZkkyYp7fCRZeY8cKRxdfe,0,6596.3,9/25/1954,Female,ASSOCIATE,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
10/21/2016,Sarah Jones,exsrvg2HVeeXjacqmUmxUL,0,6436.96,12/23/1968,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
10/9/2015,Kathryn Burchett,LKb7MnSGtQ4xszufQcMmGf,0,6314.38,8/23/1964,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
6/2/2016,Jose Snyder,6EBGeVSRqPmAGDuKWYYWED,0,6763.58,2/15/1966,Male,BS,HIRED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
9/11/2013,Catherine Nattiah,HWhntAYRFAs92XQURd4B5Q,0,6449.08,3/5/1966,Female,MS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
9/10/2016,Catherine Nattiah,HWhntAYRFAs92XQURd4B5Q,36,7090.02,3/5/1966,Female,MS,UPDATED,EMEA,Sales,Acct Mgmt,Senior,,TRUE
12/7/2014,Catherine Nattiah,HWhntAYRFAs92XQURd4B5Q,14,7090.02,3/5/1966,Female,MS,UPDATED,EMEA,Sales,Acct Mgmt,VP & above,,FALSE
9/11/2014,Catherine Nattiah,HWhntAYRFAs92XQURd4B5Q,12,7480.23,3/5/1966,Female,MS,UPDATED,EMEA,Sales,Acct Mgmt,VP & above,,FALSE
10/26/2016,Maggie Graham,2c79LcU5Qsae7FW9QtcB2m,0,6687.91,4/4/1965,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
10/7/2016,Brenda Westfall,6UaSQUzmKzGRRycZgF6ubR,0,6712.4,10/7/1967,Female,ASSOCIATE,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
7/30/2016,Lynn Epps,CPkoYYc3RcFy47pmRn6qyS,0,6176.38,12/3/1960,Female,MS,HIRED,EMEA,Marketing,Advertising,Manager,,FALSE
10/16/2016,James Dean,yYCyxMYSMqm4sCdmh8bEWS,0,5997.01,6/13/1963,Male,ASSOCIATE,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
11/4/2012,Maria Snider,gKcNT3datFw3r9LkMB5XVM,0,5805.56,10/9/1967,Female,BS,HIRED,EMEA,Marketing,Product Management,Senior,,FALSE
11/3/2016,Maria Snider,gKcNT3datFw3r9LkMB5XVM,48,6008.68,10/9/1967,Female,BS,UPDATED,EMEA,Marketing,Product Management,Senior,,TRUE
11/4/2015,Maria Snider,gKcNT3datFw3r9LkMB5XVM,36,6492.2,10/9/1967,Female,BS,UPDATED,EMEA,Marketing,Product Management,Senior,,FALSE
11/4/2014,Maria Snider,gKcNT3datFw3r9LkMB5XVM,24,6575.5,10/9/1967,Female,BS,UPDATED,EMEA,Marketing,Product Management,Senior,,FALSE
12/21/2016,Elizabeth Kuhn,xMWVVD6UEJZkmUboZvdB74,0,7826.54,12/5/1972,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
11/20/2016,Elsa Maltas,gf2L85SjxwgKUqzZRxgLLB,0,6486.5,9/12/1969,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
5/19/2015,Sheila Slaughter,TEb5ifBcQWNmhFESwprK6N,0,6669.54,6/17/1964,Female,MS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
7/5/2015,Angela Nguyen,vyimjZNjuSETeHvkBXdky3,0,6239.81,8/30/1961,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
9/17/2016,Irving Strauch,rCc5D3zNUdG7RQzz2mxQiE,0,6011.02,8/19/1967,Male,BS,HIRED,EMEA,Operations,Engineering,Entry,,FALSE
12/11/2016,Patricia Rady,uHFEHkBYJ6RCdPhtteoqnc,0,7814.27,8/26/1967,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
12/3/2016,Daisy Brown,FM4Hi8zTQXWC5WECXZEJg6,0,5258.7,4/14/1964,Female,BS,HIRED,EMEA,Marketing,Product Management,Entry,,FALSE
12/18/2012,John Tschanz,jq59gmFzfqrD8XWEjY78SE,0,6803.63,8/26/1968,Male,BS,HIRED,EMEA,Operations,Support,Senior,,FALSE
12/17/2016,John Tschanz,jq59gmFzfqrD8XWEjY78SE,48,7282.6,8/26/1968,Male,BS,UPDATED,EMEA,Operations,Support,Senior,,TRUE
12/18/2014,John Tschanz,jq59gmFzfqrD8XWEjY78SE,23,7811.31,8/26/1968,Male,BS,UPDATED,EMEA,Operations,Support,Senior,,FALSE
8/6/2014,John Tschanz,jq59gmFzfqrD8XWEjY78SE,19,7811.31,8/26/1968,Male,BS,UPDATED,EMEA,Operations,Engineering,Manager,,FALSE
12/18/2013,John Tschanz,jq59gmFzfqrD8XWEjY78SE,11,8200.82,8/26/1968,Male,BS,UPDATED,EMEA,Operations,Engineering,Manager,,FALSE
7/9/2016,Ray Hardy,Krhe9EXznAGaVZ3VGTDh8c,0,7091.44,9/26/1956,Male,MS,HIRED,EMEA,Operations,Engineering,Senior,,FALSE
8/1/2014,Tina Dupuis,qQE8zdD3wKEDe6KvmBQQqC,0,7262.91,10/23/1956,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
7/31/2016,Tina Dupuis,qQE8zdD3wKEDe6KvmBQQqC,24,7863.22,10/23/1956,Female,BS,UPDATED,EMEA,Sales,Acct Mgmt,Manager,,TRUE
9/10/2016,John Geffre,ZqApxuXkLSRdv98nhU7Q47,0,5787.22,9/27/1962,Male,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
3/22/2014,Michael Jackson,3ZPJUVVVFozeoU6xcv3grQ,0,12404,5/7/1965,Male,BS,HIRED,EMEA,Corporate,Executive Team,VP & above,,FALSE
3/21/2016,Michael Jackson,3ZPJUVVVFozeoU6xcv3grQ,24,12855.33,5/7/1965,Male,BS,UPDATED,EMEA,Corporate,Executive Team,VP & above,,TRUE
10/16/2016,Howard Fremont,FSadXS6ueaZHixT5LEhmgB,0,5830.92,10/24/1962,Male,ASSOCIATE,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
6/19/2013,Edythe Amerson,FTLkGdNJAwwcaCvaH5AN45,0,5641.67,10/18/1964,Female,MS,HIRED,EMEA,Marketing,Advertising,Senior,,FALSE
6/18/2016,Edythe Amerson,FTLkGdNJAwwcaCvaH5AN45,36,6259.24,10/18/1964,Female,MS,UPDATED,EMEA,Marketing,Advertising,Senior,,TRUE
6/19/2014,Edythe Amerson,FTLkGdNJAwwcaCvaH5AN45,12,6668.49,10/18/1964,Female,MS,UPDATED,EMEA,Marketing,Advertising,Senior,,FALSE
6/27/2015,Lynda Machado,A73RAEApdz2sHrC3GE734F,0,6453.39,6/12/1966,Female,ASSOCIATE,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
6/26/2016,Lynda Machado,A73RAEApdz2sHrC3GE734F,12,6897.71,6/12/1966,Female,ASSOCIATE,UPDATED,EMEA,Sales,Acct Mgmt,Senior,,TRUE
8/6/2016,Joyce Shevlin,xJKsdG6CAgpucrgWnncrfL,0,7475.26,4/2/1957,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
12/1/2015,Thomas Shaffer,9VrS24zMq4yyr5nCxCfNs7,0,5910.86,4/25/1967,Male,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
2/4/2015,Lela Howe,L55P8PBpyfg766YzGCu5hL,0,6601.1,11/22/1966,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
10/29/2013,Elsie Carter,eW8B74XDujM5cxxAkEKboK,0,6451.37,12/29/1964,Female,ASSOCIATE,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
10/28/2016,Elsie Carter,eW8B74XDujM5cxxAkEKboK,36,6842.43,12/29/1964,Female,ASSOCIATE,UPDATED,EMEA,Sales,Acct Mgmt,Senior,,TRUE
10/29/2015,Elsie Carter,eW8B74XDujM5cxxAkEKboK,24,7199.11,12/29/1964,Female,ASSOCIATE,UPDATED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
10/29/2014,Elsie Carter,eW8B74XDujM5cxxAkEKboK,12,7632.4,12/29/1964,Female,ASSOCIATE,UPDATED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
7/15/2014,Elsie Carter,eW8B74XDujM5cxxAkEKboK,8,7632.4,12/29/1964,Female,ASSOCIATE,UPDATED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
8/28/2016,David Milar,gDzTa3DuojLHrTewVWRjAa,0,6576.21,2/1/1965,Male,ASSOCIATE,HIRED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
1/6/2016,Sharon Cole,rzfXmeKC3HH6jNLJz6VbUB,0,8010.2,11/7/1958,Female,MS,HIRED,EMEA,Sales,Acct Mgmt,VP & above,,FALSE
7/27/2014,Judy Fisher,VLPzD762myHaZB9tbrgfER,0,6774.56,4/11/1970,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
9/26/2016,Judy Fisher,VLPzD762myHaZB9tbrgfER,26,6774.56,4/11/1970,Female,BS,UPDATED,EMEA,Sales,Acct Mgmt,VP & above,,TRUE
7/27/2015,Judy Fisher,VLPzD762myHaZB9tbrgfER,12,7281.52,4/11/1970,Female,BS,UPDATED,EMEA,Sales,Acct Mgmt,VP & above,,FALSE
4/29/2013,Lettie Sweeney,2BPsRSg5PjNDGZJNED64FT,0,6540.26,1/9/1968,Female,BS,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
4/28/2016,Lettie Sweeney,2BPsRSg5PjNDGZJNED64FT,36,6929.87,1/9/1968,Female,BS,UPDATED,EMEA,Sales,Acct Mgmt,Senior,,TRUE
5/13/2015,Lettie Sweeney,2BPsRSg5PjNDGZJNED64FT,24,6929.87,1/9/1968,Female,BS,UPDATED,EMEA,Sales,Acct Mgmt,VP & above,,FALSE
4/29/2015,Lettie Sweeney,2BPsRSg5PjNDGZJNED64FT,24,7579.53,1/9/1968,Female,BS,UPDATED,EMEA,Sales,Acct Mgmt,VP & above,,FALSE
4/29/2014,Lettie Sweeney,2BPsRSg5PjNDGZJNED64FT,12,8015.01,1/9/1968,Female,BS,UPDATED,EMEA,Sales,Acct Mgmt,VP & above,,FALSE
10/30/2015,Thomas Leavins,nc6X7Y3paFfyGzyVDbhcNb,0,6679.44,4/25/1965,Male,MS,HIRED,EMEA,Sales,Acct Mgmt,Manager,,FALSE
10/29/2016,Thomas Leavins,nc6X7Y3paFfyGzyVDbhcNb,12,7171.08,4/25/1965,Male,MS,UPDATED,EMEA,Sales,Acct Mgmt,Manager,,TRUE
3/19/2016,Jean Numbers,KXKSSrc8jcSZLZUHFTGJFG,0,6518.08,2/15/1965,Female,PhD,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
10/27/2014,Nova Crain,mUrqigD23CbTNuSaAwAsyk,0,8236.85,11/3/1964,Female,MS,HIRED,EMEA,Sales,Acct Mgmt,VP & above,,FALSE
9/14/2016,Troy Farris,vzCufoNavSH67GuawpLZMA,0,6711.56,6/13/1960,Male,BS,HIRED,EMEA,Operations,Support,Senior,,FALSE
11/4/2016,Wayne Cohran,hVeC22ZXhGjRXEX3oWx6t8,0,5678.28,9/16/1965,Male,ASSOCIATE,HIRED,EMEA,Sales,Acct Mgmt,Senior,,FALSE
6/11/2016,Joshua Mcnabb,wBLYhsjcLTC2jfuyVVMVRT,0,4506.11,5/6/1978,Male,BS,HIRED,APAC,Sales,Acct Mgmt,VP & above,,FALSE
11/25/2015,Florida Rivera,NXV6fyw2fEX7DkXjq5JdqV,0,4279.01,10/14/1980,Female,PhD,HIRED,APAC,Development,R&D,Entry,,FALSE
11/28/2016,Florida Rivera,NXV6fyw2fEX7DkXjq5JdqV,12,4279.01,10/14/1980,Female,PhD,UPDATED,APAC,Development,R&D,VP & above,,TRUE
11/24/2016,Florida Rivera,NXV6fyw2fEX7DkXjq5JdqV,12,4534.55,10/14/1980,Female,PhD,UPDATED,APAC,Development,R&D,VP & above,,FALSE
9/22/2015,Joseph Watt,DHavmMsxzNZGci22t4RBVP,0,5276.75,2/18/1980,Male,BS,HIRED,APAC,Development,R&D,Manager,,FALSE
8/11/2016,Joseph Watt,DHavmMsxzNZGci22t4RBVP,10,5276.75,2/18/1980,Male,BS,SEPARATED,APAC,Development,R&D,Manager,career change,FALSE
12/2/2016,Juana Nassar,tzoNQqBzbefubArm7qPDKR,0,4272.86,11/27/1980,Female,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
12/17/2012,Dana Ocheltree,N2AEjmD36ubqVFnu8ekvUG,0,4804.02,9/30/1985,Female,PhD,HIRED,APAC,Development,R&D,Senior,,FALSE
12/17/2014,Dana Ocheltree,N2AEjmD36ubqVFnu8ekvUG,24,4955.4,9/30/1985,Female,PhD,UPDATED,APAC,Development,R&D,Senior,,TRUE
12/17/2013,Dana Ocheltree,N2AEjmD36ubqVFnu8ekvUG,12,5243.28,9/30/1985,Female,PhD,UPDATED,APAC,Development,R&D,Senior,,FALSE
4/19/2015,Dana Ocheltree,N2AEjmD36ubqVFnu8ekvUG,28,5243.28,9/30/1985,Female,PhD,SEPARATED,APAC,Development,R&D,Senior,personal situation,FALSE
6/20/2016,Matthew Wiseman,zRET66vR2TeMmmqSzjgfwb,0,3687.49,5/24/1980,Male,BS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
10/1/2011,Steven Moore,VYQTqxFPBAUCh3Vz7SwgNS,0,4165.14,2/21/1984,Male,BS,HIRED,APAC,Development,Quality,Entry,,FALSE
9/30/2013,Steven Moore,VYQTqxFPBAUCh3Vz7SwgNS,24,4478.21,2/21/1984,Male,BS,UPDATED,APAC,Development,Quality,Entry,,TRUE
9/30/2012,Steven Moore,VYQTqxFPBAUCh3Vz7SwgNS,11,4876.91,2/21/1984,Male,BS,UPDATED,APAC,Development,Quality,Entry,,FALSE
3/7/2015,Steven Moore,VYQTqxFPBAUCh3Vz7SwgNS,41,4876.91,2/21/1984,Male,BS,SEPARATED,APAC,Development,Quality,Entry,alternative opportunity,FALSE
12/31/2014,Terry Mills,pknWK5L2QPq9FxXoRzLP8Q,0,5394.68,7/3/1981,Male,MS,HIRED,APAC,Development,R&D,Manager,,FALSE
12/31/2015,Terry Mills,pknWK5L2QPq9FxXoRzLP8Q,12,5394.68,7/3/1981,Male,MS,UPDATED,APAC,Development,R&D,VP & above,,TRUE
4/4/2016,Richard England,GLsgEKfEw3WmGMrCL577xK,0,4757.05,10/26/1980,Male,MS,HIRED,APAC,Development,R&D,Senior,,FALSE
6/8/2014,Edward Brock,ukmFRUUdwixCEUmPxgKo8B,0,4729.26,1/29/1981,Male,PhD,HIRED,APAC,Development,R&D,Senior,,FALSE
6/7/2016,Edward Brock,ukmFRUUdwixCEUmPxgKo8B,24,4905.69,1/29/1981,Male,PhD,UPDATED,APAC,Development,R&D,Senior,,TRUE
8/24/2014,Edward Brock,ukmFRUUdwixCEUmPxgKo8B,2,4905.69,1/29/1981,Male,PhD,UPDATED,APAC,Development,Quality,Senior,,FALSE
8/17/2016,Edward Brock,ukmFRUUdwixCEUmPxgKo8B,26,4905.69,1/29/1981,Male,PhD,SEPARATED,APAC,Development,Quality,Senior,career change,FALSE
7/21/2016,Mark Williams,dS8czYrYn8DgAFfMJGudsL,0,4874.48,5/17/1980,Male,MS,HIRED,APAC,Development,Quality,Senior,,FALSE
6/20/2014,Kevin Baron,rwdfPbhi2uzpvnsNukMA9Z,0,4654.3,9/16/1982,Male,MS,HIRED,APAC,Development,Quality,Senior,,FALSE
6/20/2015,Kevin Baron,rwdfPbhi2uzpvnsNukMA9Z,12,4967.29,9/16/1982,Male,MS,UPDATED,APAC,Development,Quality,Senior,,TRUE
11/27/2016,Kevin Baron,rwdfPbhi2uzpvnsNukMA9Z,29,4967.29,9/16/1982,Male,MS,SEPARATED,APAC,Development,Quality,Senior,life event,FALSE
9/21/2016,Sandra Bender,Hk9nNzjzy7caHx7hzmB5ug,0,8098.17,10/9/1985,Female,MS,HIRED,APAC,Corporate,Executive Team,VP & above,,FALSE
12/22/2014,Theresa Mullins,22ZMfh8Y4XCkLVeKtmRAGk,0,4110.71,9/29/1983,Female,MS,HIRED,APAC,Sales,Acct Mgmt,Manager,,FALSE
8/13/2016,Theresa Mullins,22ZMfh8Y4XCkLVeKtmRAGk,19,4110.71,9/29/1983,Female,MS,SEPARATED,APAC,Sales,Acct Mgmt,Manager,alternative opportunity,FALSE
8/10/2016,Brian Richards,UcX4xZbbsM8aERnjebKAsj,0,4202.93,5/30/1977,Male,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
3/12/2016,Melanie Fernandez,4jarqhbivkmpoVZEHs7pTf,0,3780.27,7/11/1977,Female,MS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
5/13/2016,Melanie Fernandez,4jarqhbivkmpoVZEHs7pTf,2,3780.27,7/11/1977,Female,MS,UPDATED,APAC,Sales,Acct Mgmt,VP & above,,TRUE
3/22/2015,Stacey Selkirk,P5qpia39qa5uYAk9jMxPe6,0,4178.52,7/4/1981,Female,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
3/21/2016,Stacey Selkirk,P5qpia39qa5uYAk9jMxPe6,12,4472.88,7/4/1981,Female,BS,UPDATED,APAC,Development,R&D,Entry,,TRUE
10/3/2012,Jacob Mcgrath,if6cwtWp9y2ptQbCh6EF9Q,0,3177.48,12/11/1980,Male,BS,HIRED,APAC,Marketing,Advertising,Senior,,FALSE
8/12/2015,Jacob Mcgrath,if6cwtWp9y2ptQbCh6EF9Q,34,3177.48,12/11/1980,Male,BS,UPDATED,APAC,Marketing,Advertising,Manager,,TRUE
10/3/2013,Jacob Mcgrath,if6cwtWp9y2ptQbCh6EF9Q,12,3542.3,12/11/1980,Male,BS,UPDATED,APAC,Marketing,Advertising,Manager,,FALSE
8/9/2014,Jacob Mcgrath,if6cwtWp9y2ptQbCh6EF9Q,22,3542.3,12/11/1980,Male,BS,SEPARATED,APAC,Marketing,Advertising,Manager,life event,FALSE
7/19/2013,Marilyn Russell,AVA39kPYpCADc37PSFQ4Bi,0,2889.94,4/15/1984,Female,BS,HIRED,APAC,Marketing,Product Management,Entry,,FALSE
8/16/2015,Marilyn Russell,AVA39kPYpCADc37PSFQ4Bi,24,2889.94,4/15/1984,Female,BS,UPDATED,APAC,Marketing,Advertising,Manager,,TRUE
10/25/2015,Marilyn Russell,AVA39kPYpCADc37PSFQ4Bi,27,2889.94,4/15/1984,Female,BS,SEPARATED,APAC,Marketing,Advertising,Manager,personal situation,FALSE
8/31/2014,Shauna Phillips,qPvKR7PpV6eRhjwhTEoV48,0,3619.59,7/24/1982,Female,MS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
8/3/2016,Shauna Phillips,qPvKR7PpV6eRhjwhTEoV48,23,3619.59,7/24/1982,Female,MS,UPDATED,APAC,Sales,Acct Mgmt,VP & above,,TRUE
8/31/2015,Shauna Phillips,qPvKR7PpV6eRhjwhTEoV48,12,3844.97,7/24/1982,Female,MS,UPDATED,APAC,Sales,Acct Mgmt,VP & above,,FALSE
11/1/2014,Shauna Phillips,qPvKR7PpV6eRhjwhTEoV48,2,3844.97,7/24/1982,Female,MS,UPDATED,APAC,Corporate,Executive Team,VP & above,,FALSE
9/5/2015,Shauna Phillips,qPvKR7PpV6eRhjwhTEoV48,12,3844.97,7/24/1982,Female,MS,SEPARATED,APAC,Corporate,Executive Team,VP & above,life event,FALSE
2/25/2015,Angelina Bass,A3B4MXHnBhDcFwfC3yKLBW,0,3527.98,7/30/1983,Female,BS,HIRED,APAC,Sales,Acct Mgmt,Senior,,FALSE
2/25/2016,Angelina Bass,A3B4MXHnBhDcFwfC3yKLBW,12,3843.85,7/30/1983,Female,BS,UPDATED,APAC,Sales,Acct Mgmt,Senior,,TRUE
10/14/2016,Angelina Bass,A3B4MXHnBhDcFwfC3yKLBW,19,3843.85,7/30/1983,Female,BS,SEPARATED,APAC,Sales,Acct Mgmt,Senior,personal situation,FALSE
11/7/2016,Brian Harris,usH7Mz2B3on3d9vQRSnVCm,0,4161.48,6/19/1977,Male,BS,HIRED,APAC,Development,R&D,Entry,,FALSE
3/14/2016,Edwin Alvez,Zxxz4mCkcg8X6NZJQwX7zU,0,2872.53,9/7/1981,Male,BS,HIRED,APAC,Marketing,Doc & Training,Entry,,FALSE
1/10/2015,Albert Rickman,CgQwwM5inKRjHdho7a5VTn,0,5207.58,2/14/1979,Male,BS,HIRED,APAC,Development,R&D,Manager,,FALSE
1/10/2016,Albert Rickman,CgQwwM5inKRjHdho7a5VTn,12,5529.49,2/14/1979,Male,BS,UPDATED,APAC,Development,R&D,Manager,,TRUE
6/4/2015,Albert Rickman,CgQwwM5inKRjHdho7a5VTn,4,5529.49,2/14/1979,Male,BS,UPDATED,APAC,Development,R&D,VP & above,,FALSE
12/23/2013,Scott Oliverio,eHpuPVZwHJZnrckm8EWsqZ,0,5231.62,1/4/1983,Male,MS,HIRED,APAC,Development,R&D,Manager,,FALSE
12/23/2015,Scott Oliverio,eHpuPVZwHJZnrckm8EWsqZ,24,5463.99,1/4/1983,Male,MS,UPDATED,APAC,Development,R&D,Manager,,TRUE
6/29/2016,Scott Oliverio,eHpuPVZwHJZnrckm8EWsqZ,30,5463.99,1/4/1983,Male,MS,SEPARATED,APAC,Development,R&D,Manager,alternative opportunity,FALSE
1/5/2015,Thelma Jones,rCtQHz9zmWivqNNfdLT2QY,0,4166.66,9/7/1986,Female,BS,HIRED,APAC,Development,Quality,Entry,,FALSE
1/5/2016,Thelma Jones,rCtQHz9zmWivqNNfdLT2QY,12,4358.78,9/7/1986,Female,BS,UPDATED,APAC,Development,Quality,Entry,,TRUE
5/31/2014,Katharine Castille,fjAYum6ygTo8R2idUPPw4A,0,2733.75,7/11/1984,Female,BS,HIRED,APAC,Operations,Support,Entry,,FALSE
10/4/2016,Katharine Castille,fjAYum6ygTo8R2idUPPw4A,28,2733.75,7/11/1984,Female,BS,UPDATED,APAC,Operations,Support,Senior,,TRUE
2/24/2016,Katharine Castille,fjAYum6ygTo8R2idUPPw4A,20,2733.75,7/11/1984,Female,BS,SEPARATED,APAC,Operations,Support,Senior,retirement,FALSE
7/4/2016,Benjamin Knight,sh83NpRmVbWffeJk3PZcAY,0,4782.76,12/9/1978,Male,MS,HIRED,APAC,Development,Quality,Senior,,FALSE
4/25/2015,Stephen Vasquez,pwUNVZq2Neak6kMSF5RAMm,0,3003.25,6/21/1980,Male,MS,HIRED,APAC,Operations,Engineering,Senior,,FALSE
12/28/2016,Adriana Escobar,2m6mCJ7yAyyhYbtRpgaKdH,0,4250.19,12/8/1979,Female,PhD,HIRED,APAC,Development,R&D,Entry,,FALSE
8/16/2015,James Rehl,RF6JPjavp4fxL5KcnjLETB,0,4220.83,11/19/1977,Male,MS,HIRED,APAC,Development,R&D,Entry,,FALSE
2/19/2014,Tonya Rodriguez,cnG2ydAtXctUdgghyY73TS,0,4127.84,2/4/1982,Female,MS,HIRED,APAC,Sales,Acct Mgmt,Manager,,FALSE
2/19/2015,Tonya Rodriguez,cnG2ydAtXctUdgghyY73TS,12,4399.29,2/4/1982,Female,MS,UPDATED,APAC,Sales,Acct Mgmt,Manager,,TRUE
11/4/2014,Tonya Rodriguez,cnG2ydAtXctUdgghyY73TS,8,4399.29,2/4/1982,Female,MS,UPDATED,APAC,Sales,Acct Mgmt,VP & above,,FALSE
